Title,Content,Published At,Source,URL,Category
Бывшего главу Сергокалинского района Дагестана арестовали на 10 суток по статье о мелком хулиганстве.,"Бывшего главу Сергокалинского района Дагестана арестовали на 10 суток по статье о мелком хулиганстве.

Он может стать фигурантом дела о терроризме.

Магомеда Омарова арестовал Ленинский суд Махачкалы. Признал ли чиновник вину, неизвестно. Омарова задержали вечером 23 июня — после атаки террористов на Махачкалу и Дербент. В это же время его исключили из «Единой России», членом которой чиновник был. Он приходится отцом одному из нападавших, Осману Омарову. На выходе из спецприёмника чиновник может стать фигурантом дела о пособничестве терроризму — так как он мог знать о планах сына. Арест по административной статье обычно используют в практике «карусельных арестов», за это время в отношении арестованного готовят уголовное дело. Связанные с силовиками тг-каналы утверждают, что во время допроса Омаров заявил, что знал о ваххабитских убеждениях сыновей.

Сегодня также глава Дагестана Сергей Меликов поручил проверить личные дела всех чиновников, занимающих руководящие посты в республике. С помощью ревизии планируется узнать, кто в Дагестане причастен к созданию клановой системы. 

«Как глава района мог руководить муниципалитетом, если не смог дать воспитания своим детям? Посмотрите состав участников этой группы. Все обеспеченные, все имеющие хорошие перспективы (в спорте, в бизнесе, на хороших должностях)», — сказал Меликов.",2024-06-25T13:27:57+00:00,"Осторожно, новости",https://t.me/ostorozhno_novosti/27182,
No Title,,2024-06-25T12:25:07+00:00,"Осторожно, новости",https://t.me/ostorozhno_novosti/27181,
"Первая в России трансгендерная женщина-политик сообщила, что сделала обратный переход под угрозой попасть в психбольницу.","Первая в России трансгендерная женщина-политик сообщила, что сделала обратный переход под угрозой попасть в психбольницу.

Роман Алёшин совершил трансгендерный переход и получил документы на имя Юлии Алёшиной в июне 2020 года, а в октябре 2021-го возглавил алтайское отделение партии «Гражданская инициатива», став первой трансгендерной женщиной-политиком в России. 

Юлия критиковала законопроект о смене пола, называя его геноцидом, а после принятия закона почти перестала вести личный телеграм-канал. В мае 2024 года Юлия внезапно опубликовала заявление о том, что осознала себя мужчиной во время Великого поста. 

«На Радоницу я перебрал старые альбомы своих предков, помолился за них, и это помогло мне укорениться в мысли, что я парень. Я, как Филипп Киркоров, понял, что долбился не в ту дверь. Я патриот своей страны, поэтому живу в России. Я прошу прощения у всего российского народа!»

Как рассказала Алёшина «Новой газете Балтия», заявление было написано из-за угроз и давления. Юлия даже обращалась в РПЦ за помощью, но, по её словам, там её отвергли. При этом она не сменила пол на мужской в документах, в одном из последних постов написала, что не сдастся. 

«По инсайдерской информации, российские власти хотят закрыть меня в психиатрическую больницу, хотя я отдаю отчёт всем своим действиям. Из-за этого стресса и пошли посты у меня в телеграм-канале в мае и июне. Ещё с зимы у меня был жесточайший стресс», — рассказала Алёшина журналистам.",2024-06-25T12:25:07+00:00,"Осторожно, новости",https://t.me/ostorozhno_novosti/27180,
Весь июнь Альфа-Банк возвращает стоимость кофе акциями крупных компаний.,"Весь июнь Альфа-Банк возвращает стоимость кофе акциями крупных компаний.

По всей стране в ONE PRICE COFFEE появились брендированные стаканы — за покупку любого напитка в кофейне до 30 июня банк подарит 10 акций. Но для начала нужно отсканировать QR-код на стакане, открыть счёт по ссылке и купить ценную бумагу на любую сумму.",2024-06-25T11:46:26+00:00,"Осторожно, новости",https://t.me/ostorozhno_novosti/27179,
Международный уголовный суд выдал ордеры на арест Сергея Шойгу и Валерия Герасимова.,"Международный уголовный суд выдал ордеры на арест Сергея Шойгу и Валерия Герасимова.

Бывший министр обороны РФ и начальник генштаба, по версии МУС, несут ответственность по трем статьям — нанесение ударов по гражданским объектам, чрезмерный случайный вред гражданскому населению, а также преступления против человечности, которые совершались в период как минимум с 10 октября 2022 года по 9 марта 2023 года.

«Имеются разумные основания полагать, что подозреваемые умышленно причинили большие страдания или серьезные телесные повреждения или психическому или физическому здоровью, неся таким образом уголовную ответственность за преступление против человечности», — говорится в заявлении суда.

Содержание ордеров засекречено в целях защиты свидетелей, однако МУС посчитал, что информация об ордерах может предотвратить дальнейшее совершение преступлений.",2024-06-25T10:57:10+00:00,"Осторожно, новости",https://t.me/ostorozhno_novosti/27178,
Пассажиры вылетевшего с парковки авто в Краснодаре погибли. ,"Пассажиры вылетевшего с парковки авто в Краснодаре погибли. 

В салоне находился 37-летний водитель, женщина и несовершеннолетний ребенок. От полученных травм они скончались на месте, сообщает местное УМВД. Причины ДТП не называются. По словам очевидцев, водитель мог перепутать педали.",2024-06-25T10:27:53+00:00,"Осторожно, новости",https://t.me/ostorozhno_novosti/27177,
"Алексея Блиновского не смогут задержать, пока он на боевом задании. По информации Mash, чтобы доставить его в Москву, в зону СВО за ним должны приехать военные правоохранители.","Алексея Блиновского не смогут задержать, пока он на боевом задании. По информации Mash, чтобы доставить его в Москву, в зону СВО за ним должны приехать военные правоохранители.

По нашим данным, Блиновский на боевом задании уже две недели. И снимать его оттуда не планируют. Связи с ним сейчас нет. Сколько времени он проведёт на передовой, неизвестно. По словам сослуживцев, мужчина может не знать, что МВД объявило его в розыск из-за уголовных дел.

❗️ Подписывайся на Mash",2024-06-28T09:52:30+00:00,Mash,URL not available,
"Экс-губернатор Кировской области Никита Белых ищет работу. Об этом Mash рассказал его адвокат Андрей Грохотов. За последние восемь лет Никита успел побыть библиотекарем, швеёй и гладильщиком в ИК № 5. Но эти варианты мужчине не подходят.","Экс-губернатор Кировской области Никита Белых ищет работу. Об этом Mash рассказал его адвокат Андрей Грохотов. За последние восемь лет Никита успел побыть библиотекарем, швеёй и гладильщиком в ИК № 5. Но эти варианты мужчине не подходят.

В Кировском областном суде рассмотрение апелляции по делу о злоупотреблении должностными полномочиями перенесли на 8 июля. Ранее Никите Белых светили два с половиной года колонии, но срок давности истёк, и мужчину освободили от наказания. Позже стороны обвинения и защиты подали апелляции. Сам экс-губер считает, что невиновен.

❗️ Подписывайся на Mash",2024-06-28T09:20:25+00:00,Mash,URL not available,
"Алексей Блиновский две недели не выходит на связь с сослуживцами. По информации Mash, сейчас он участвует в боях под Красногоровкой. О его судьбе пока ничего неизвестно.","Алексей Блиновский две недели не выходит на связь с сослуживцами. По информации Mash, сейчас он участвует в боях под Красногоровкой. О его судьбе пока ничего неизвестно.

Блиновского объявили в розыск из-за уголовных дел за неуплату налогов. Его регулярно вызывают к следователю для ознакомления с материалами, но муж мамы марафонов не приходит. За это и загремел в базу МВД в раздел ""Розыск"".

Как писал Mash, сейчас Алексей служит в штурмовом подразделении пятой ОМСБр. Туда он перешёл из 95-го стрелкового полка.

❗️ Подписывайся на Mash",2024-06-28T08:51:38+00:00,Mash,URL not available,
"Алексея Блиновского объявили в розыск. По информации Mash, из-за уголовного дела по неуплате налогов. ","Алексея Блиновского объявили в розыск. По информации Mash, из-за уголовного дела по неуплате налогов. 

Сам Блиновский сейчас в зоне СВО. Там он служит в штурмовом подразделении 5-й ОМСБр.

❗️ Подписывайся на Mash",2024-06-28T08:34:48+00:00,Mash,URL not available,
"У Отара Кушанашвили развился перитонит — смертельно опасное воспаление, которое может привести к нарушению функций органов. По информации Mash, шоумена прооперировали дважды: сначала чистили организм, затем вырезали половину желудка из-за непроходимости кишечника. Впереди ещё одно вмешательство. ","У Отара Кушанашвили развился перитонит — смертельно опасное воспаление, которое может привести к нарушению функций органов. По информации Mash, шоумена прооперировали дважды: сначала чистили организм, затем вырезали половину желудка из-за непроходимости кишечника. Впереди ещё одно вмешательство. 

По словам источника из близкого окружения, сейчас Отар в реанимации на ИВЛ. Приходит в себя, но говорить не в силах. Движениями и глазами успокаивает близких, иронизирует над состоянием, просится домой. Его ждёт третья операция —удаление злокачественной опухоли из кишечника. Артист не следил за здоровьем и долго игнорировал врачей, поэтому вот. 

Как только Кушанашвили восстановится, его переведут в онкологический центр в Москве. Близкие навещают шоумена ежедневно.

❗️ Подписывайся на Mash",2024-06-28T08:15:53+00:00,Mash,URL not available,
"Тело бывшего топ-менеджера ""Трансаэро"" Сергея Быхала нашли в его же квартире. Труп пролежал неделю. Предварительно, у мужчины отказали почки.","Тело бывшего топ-менеджера ""Трансаэро"" Сергея Быхала нашли в его же квартире. Труп пролежал неделю. Предварительно, у мужчины отказали почки.
 
74-летний экс-директор по связям с общественностью последний раз выходил на связь с родственниками 14 июня. На днях внучка Быхала приехала проведать деда. Когда девушка зашла в квартиру, мужчина лежал на полу. Два года назад Сергею диагностировали рак почек.
 
Компания ""Трансаэро"" прекратила полёты в 2015 году после того, как Минтранс РФ аннулировал её сертификат.

❗️ Подписывайся на Mash",2024-06-28T07:00:11+00:00,Mash,URL not available,
"Доброе утро всем, кроме США. Мы не злые, просто у них сейчас ночь. А ещё там прошли дебаты кандидатов в президенты Трампа и Байдена. И мы сейчас покажем их в прямом эфире с комментариями экспертов. Самое главное — с переводом. ","Доброе утро всем, кроме США. Мы не злые, просто у них сейчас ночь. А ещё там прошли дебаты кандидатов в президенты Трампа и Байдена. И мы сейчас покажем их в прямом эфире с комментариями экспертов. Самое главное — с переводом. 

Станет ли Джо здороваться с пустотой, как Трамп отреагирует на обвинения в сексе с порнозвездой, как будет развиваться Америка — смотрим и слушаем прямо в родной телеге или в VK Видео.",2024-06-28T06:01:26+00:00,Mash,URL not available,
"Алексей Блиновский перешёл в штурмовое подразделение 5-й ОМСБр и принимает участие в боях под Красногоровкой. Со слов нашего источника, приказ на его перевод из 95-го стрелкового полка пришёл от 1-го армейского корпуса.","Алексей Блиновский перешёл в штурмовое подразделение 5-й ОМСБр и принимает участие в боях под Красногоровкой. Со слов нашего источника, приказ на его перевод из 95-го стрелкового полка пришёл от 1-го армейского корпуса.
 
Новый коллектив принял мужа мамы марафонов тепло. Говорят, Алексей быстро учится, наравне со всеми уже две недели находится на передке и чётко исполняет приказы.
 
Ранее мы писали, что Блиновский вернулся в воинскую часть 95-го полка 4 июня. Он ходил в увольнение, чтобы решить имущественные вопросы.

❗️ Подписывайся на Mash",2024-06-28T05:00:15+00:00,Mash,URL not available,
"Шестой член группировки террористов, которая атаковала православные храмы и синагоги в Дагестане, в последний момент отказался участвовать в бойне. Как стало известно Mash, он должен был быть одним из тех, кто напал на синагогу и церковь в Дербенте.","Шестой член группировки террористов, которая атаковала православные храмы и синагоги в Дагестане, в последний момент отказался участвовать в бойне. Как стало известно Mash, он должен был быть одним из тех, кто напал на синагогу и церковь в Дербенте.

По одной из версий, это младший брат Гаджимурада Кагирова, которого ликвидировали дагестанские силовики в воскресенье. Он работал экспедитором в Махачкале (доставлял лекарства) и состоял в чате боевиков. В день икс не пришёл на точку сбора.

После ликвидации Османа Омарова и Гаджимурада Кагирова, шестого члена банды задержали в его доме в селе Сергокала. Сегодня боевика заключили под стражу. Пока что он единственный обвиняемый по делу о теракте в Махачкале и Дербенте.

❗️ Подписывайся на Mash",2024-06-27T20:15:51+00:00,Mash,URL not available,
"Игоря Стрелкова этапировали в колонию. Об этом Mash рассказали близкие экс-министра обороны ДНР. Предварительно, это ИК-13 ""Красная утка"" в Нижнем Тагиле для бывших работников правоохранительных и административных органов. ","Игоря Стрелкова этапировали в колонию. Об этом Mash рассказали близкие экс-министра обороны ДНР. Предварительно, это ИК-13 ""Красная утка"" в Нижнем Тагиле для бывших работников правоохранительных и административных органов. 

Последнее время жене и родственникам запрещали видеться со Стрелковым. Помощник адвоката Стрелкова-Гиркина-Рунова заявил: постановление и материалы дела пришли из суда 24-го числа. Поэтому предположили, что решение об этапировании, по всей видимости, было принято заранее. 

В январе бывший министр обороны Донецкой Народной Республики жаловался, что его пытают ежедневными трансляциями эфиров Владимира Соловьёва, которые нельзя выключить или хотя бы сделать потише.

😋 Подписывайся на Mash",2024-06-27T17:42:24+00:00,Mash,URL not available,
И Йошкаролинцам...,"И Йошкаролинцам...

❗️ Подписывайся на Mash",2024-06-27T17:02:51+00:00,Mash,URL not available,
"Тулякам не нужна пятница, чтобы флексить от души.","Тулякам не нужна пятница, чтобы флексить от души.

это мы завидуем

❗️ Подписывайся на Mash",2024-06-27T17:00:23+00:00,Mash,URL not available,
Полная готовность смотреть матчи плей-офф! В эти моменты скорость и надежность домашнего интернета превыше всего. ,"Полная готовность смотреть матчи плей-офф! В эти моменты скорость и надежность домашнего интернета превыше всего. 

Не пропустить ни одного гола, даже если близкие во время матча решили устроить сериальный марафон и одновременно затащить катку, реально с Ростелекомом. Современные технологии подключения и устойчивое соединение выдержат любой натиск контента.

Узнать больше о стабильном и высокоскоростном интернете от Ростелекома можно здесь.",2024-06-27T16:30:12+00:00,Mash,URL not available,
"Мотоциклисты остановили поток машин на МКАД, чтобы спасти утку и четырёх утят. Но они никак не хотели спасаться. Спойлерить не будем. Смотрите.","Мотоциклисты остановили поток машин на МКАД, чтобы спасти утку и четырёх утят. Но они никак не хотели спасаться. Спойлерить не будем. Смотрите.

❗️ Подписывайся на Mash",2024-06-27T16:11:02+00:00,Mash,URL not available,
"Если любите планировать всё заранее, то ловите идею для свидания на 2030 год — к этому времени по всей акватории Москвы-реки планируют пустить электросуда. Уже можно закидывать той самой огонёчки на сторис. ","Если любите планировать всё заранее, то ловите идею для свидания на 2030 год — к этому времени по всей акватории Москвы-реки планируют пустить электросуда. Уже можно закидывать той самой огонёчки на сторис. 

Проект мирового уровня стартовал в прошлом году. Успел накатать более 35к рейсов и перевезти около 900к пассажиров. Удобнее передвигаться стало 1,5 млн человек — дорога по воде в некоторые районы теперь в три раза быстрее, чем по земле. 

Начинали между причалами ""Киевский"" и ""Сердце столицы"". Сейчас в планах у местных властей СЕМЬ регулярных маршрутов, которые покроют всю основную часть Москвы-реки. И улучшат транспортное обслуживание. 

А ещё электросуда экологичные. Так что дышите глубоко, уверенно и слушайте, как вода такая: ""Буль-буль-буль"".

❗️ Подписывайся на Mash",2024-06-27T16:00:01+00:00,Mash,URL not available,
"Подборка комментариев депутатов Госдумы, которые прислушались к базе от Александра Бастрыкина, правильно поняли сказанное и не обиделись:","Подборка комментариев депутатов Госдумы, которые прислушались к базе от Александра Бастрыкина, правильно поняли сказанное и не обиделись:

— Тут нет какого-то прямого наезда Бастрыкина на парламент. Это не сообщение Бастрыкина в отношении статуса организации парламента. А это он так говорит про других людей, которые таким образом парламент характеризуют. Это искусственная раскачка конфликта там, где по сути его нет, — Евгений Фёдоров.  

— Про Государственную дуру — так люди говорят, он просто процитировал. Он сразу сказал, что это из комментариев. Поэтому у меня это, в отличие от коллег по парламенту, удивления не вызывает. Чаще общайтесь с людьми и не такое услышите, — Сардана Авксентьева.

Также речь председателя СК на ПМЮФ прокомментировала официальный представитель СК РФ Светлана Петренко: 

— Александр Иванович ни в коем случае не хотел оскорбить народных избранников, а лишь стремился привлечь внимание к вопросу миграции. Для этого процитировал комментарий. А вместо того чтобы обратить внимание на серьёзный вопрос, обсуждается одна фраза. И то, вырванная из контекста. 

пацаны не извиняются

❗️ Подписывайся на Mash",2024-06-27T15:39:09+00:00,Mash,URL not available,
"Пример клиентского сервиса от горячей линии территориального Фонда медицинского страхования Якутии. Звонившая дама пыталась найти список клиник по ОМС, но оператор вместо помощи выдал пачку несвязных реплик, сказал, что сегодня праздник, и попросил перезвонить завтра.","Пример клиентского сервиса от горячей линии территориального Фонда медицинского страхования Якутии. Звонившая дама пыталась найти список клиник по ОМС, но оператор вместо помощи выдал пачку несвязных реплик, сказал, что сегодня праздник, и попросил перезвонить завтра.

маленькая пятница

❗️ Подписывайся на Mash",2024-06-27T14:47:03+00:00,Mash,URL not available,
"VK помог Ольге Бузовой закрыть гештальт: попасть в родную школу, куда певицу не пускал директор","VK помог Ольге Бузовой закрыть гештальт: попасть в родную школу, куда певицу не пускал директор

Команда VK пошла дальше и устроила концерт-сюрприз для выпускников. Посмотреть, как реализовали секретный план, а также узнать, как провели последние звонки Баста, Dabro, Клава Кока, Мот, Mary Gu, Ramil', можно в фильме VK Видео ""Основной выпускной"".

Все выступления держали в строгом секрете до последнего. Посмотреть на довольные лица будущих студентов и обзавидоваться можно тут.",2024-06-27T14:06:59+00:00,Mash,URL not available,
"""Некрасиво получилось. Знаете, как иногда чихаешь и забываешь прикрывать нос платком""","""Некрасиво получилось. Знаете, как иногда чихаешь и забываешь прикрывать нос платком""

Депутат Госдумы Виталий Милонов в разговоре с Mash заявил, что глава СК РФ Александр Бастрыкин вот-вот извинится за ""Государственную дуру"".

По его словам, ситуация некрасивая, неловкая. Но, возможно, это обычная оговорка. Бастрыкин обязательно возьмёт дело под личный контроль извинится в шутливой форме. 

При этом депутат Ярослав Нилов уверен: это не оговорка, крылатой фразе много лет. Лично ему ""неприятно, но не оскорбительно"". Задело другое: сказали на серьёзной площадке, а скандал перечеркнул внимание к запущенной теме мигрантов.

А вот Александр Хинштейн заверил: высказывание оскорбляет народ, а господину Бастрыкину следует извиниться.

❗️ Подписывайся на Mash",2024-06-27T13:46:19+00:00,Mash,URL not available,
"Новая Альфа-Пятница — новые покупочки во ""Вкусно — и точка"", за которые Альфа-Банк вернёт 100% кешбэка. ","Новая Альфа-Пятница — новые покупочки во ""Вкусно — и точка"", за которые Альфа-Банк вернёт 100% кешбэка. 

Классика неизменна: узнать, какое блюдо вас ждёт, можно в пятницу, в 00:01. Акция всегда обновляется в это время. По планам на эту неделю — что-то сочное и хрустящее (такой вот секретик). 

Ну а забрать денежки просто: залетаем в приложение ресторана, ищем баннер ""Вкусный календарь"", открываем QR-код и с важным видом показываем его на кассе или сканируем в терминале. А следом оплачиваем всё картой Альфа-Банка. Приятного аппетита!",2024-06-27T13:01:22+00:00,Mash,URL not available,
"62-летнего дрессировщика раздавил слон в Индии. Животное сложило мужчину вдвое, как лист А4. Видео не для слабонервных. ","62-летнего дрессировщика раздавил слон в Индии. Животное сложило мужчину вдвое, как лист А4. Видео не для слабонервных. 

❗️ Подписывайся на Mash",2024-06-27T12:30:52+00:00,Mash,URL not available,
No Title,,2024-06-27T12:05:09+00:00,Mash,URL not available,
"Московский суд отложил бракоразводное заседание Алсу и Яна Абрамова. По информации Mash, певица и бизнесмен надеются сохранить семью. ","Московский суд отложил бракоразводное заседание Алсу и Яна Абрамова. По информации Mash, певица и бизнесмен надеются сохранить семью. 

Заявление на развод народная артистка Татарстана и Башкортостана подала в 418-й мировой участок в конце мая. Ранее тг-каналы писали, что Абрамов ушёл от супруги к модели Анастасии Решетовой. Та информацию опровергла на своей страничке в запрещённой инсте — в комментариях к посту Алсу заявила, что Решетова врёт. 

Сегодня певице исполнился 41 год. 

❗️ Подписывайся на Mash",2024-06-27T12:05:09+00:00,Mash,URL not available,
"Тело 16-летней Арины нашли под десятым вагоном поезда Воркута — Новороссийск, который вчера сошёл с путей в Коми.","Тело 16-летней Арины нашли под десятым вагоном поезда Воркута — Новороссийск, который вчера сошёл с путей в Коми.

UPD. Спасатели завершили поисково-спасательные работы на месте схода пассажирского поезда Воркута — Новороссийск. Сотрудники РЖД восстанавливают повреждённое железнодорожное полотно.

❗️ Подписывайся на Mash",2024-06-27T11:49:26+00:00,Mash,URL not available,
"""Хотелось бы узнать, когда хорошие законы примет наша Государственная дура""","""Хотелось бы узнать, когда хорошие законы примет наша Государственная дура""

Глава СК Александр Бастрыкин неожиданно прошёлся по ситуации с мигрантами в стране. Собрали его главные заявления с Петербургского международного юридического форума.

— Среднестатистические данные указывают на присутствие 14,5 или 16,5 млн мигрантов в России. Каждый десятый житель — иностранец. 

— Преступления экстремистского характера выросли на 147%. И всё чаще резонансные преступления совершают мигранты. Включая теракт в ""Крокусе"". 

— В Москву завезли 1,2 млн мигрантов, в Подмосковье 880 тыс., в Петербург — 860 тыс. 13% мигрантов работают на стройках, остальные в такси, развозке продуктов и на рынках. 

— Отловили 30 тысяч экс-мигрантов, которые получили гражданство и не встали на воинский учёт. 10 тысяч отправили на СВО. 

— Давайте сделаем так, чтобы русский народ был счастлив.

❗️ Подписывайся на Mash",2024-06-27T11:02:33+00:00,Mash,URL not available,
Московский институт психологии открыл летний набор абитуриентов на дистанционные программы. ,"Московский институт психологии открыл летний набор абитуриентов на дистанционные программы. 

График и скорость учёбы подстраиваете под себя, гоняете на лекции, семинары, онлайн-тесты, практики по реальным кейсам, когда удобно, и по желанию раз в месяц приходите на очную практику в центре Москвы.

Выпускникам на руки дают диплом с занесением в ФИС ФРДО и пожизненный доступ к материалам курса. Для поступающих есть скидка –30%, а промокод Mash даст ещё –10%. Оставить заявку можно на сайте института.",2024-06-27T10:22:36+00:00,Mash,URL not available,
Тело третьего погибшего после схода девяти вагонов поезда Воркута — Новороссийск нашли спасатели.  ,"Тело третьего погибшего после схода девяти вагонов поезда Воркута — Новороссийск нашли спасатели.  

Они срезали дверь в тамбуре, но пока что не могут извлечь погибшего. Для этого собираются поднять вагон — спецтехника едет к месту происшествия.

UPD. Тело погибшего, которое спасатели нашли в одном из перевёрнутых вагонов не третий, а второй в списке жертв. Первого достали из вагона.

❗️ Подписывайся на Mash",2024-06-27T10:01:08+00:00,Mash,URL not available,
Сиделка изгоняет дьявола из своей подопечной в Южно-Сахалинске. Зовите экзорциста санитаров.,"Сиделка изгоняет дьявола из своей подопечной в Южно-Сахалинске. Зовите экзорциста санитаров.

следователи уже приехали

❗️ Подписывайся на Mash",2024-06-27T09:48:36+00:00,Mash,URL not available,
"Сальмонеллу нашли в свиной шее из Бразилии. Выдыхайте, в магазинах она почти не продаётся. Вдыхайте обратно, мясо есть в доставке, а также поставляется в кафе, рестораны и прочий общепит.","Сальмонеллу нашли в свиной шее из Бразилии. Выдыхайте, в магазинах она почти не продаётся. Вдыхайте обратно, мясо есть в доставке, а также поставляется в кафе, рестораны и прочий общепит.

По данным Mash, бразильское предприятие SEARA ALIMENTOS LTDA, или в простонародье Seara Foods привозит в РФ мясо и субпродукты. На днях в одной из поставок замороженной бескостной свиной шейки нашли сальмонеллу. Продукцию изъяли, сейчас эксперты проверяют на какие шашлыки, отбивные и вырезки везли предыдущие партии, а фирму взяли на ""усиленный лабораторный контроль"".

Для справочки: главная опасность сальмонеллёза — поражение кишечника, обезвоживание, острая почечная недостаточность и нарушение в работе ЦНС. Штука малоприятная.

Закупаясь на пикник, ищите на упаковке с мясом название Seara Foods. Если видите, лучше положите туда, откуда взяли. Нечего вам по больничкам шататься.

UPD. Россельхознадзор обратился с запросом в бразильское ведомство, чтобы там провели расследование и приняли меры для исключения подобных случаев при поставках мяса в РФ. Если повторится — введут ограничения. Об этом нам рассказали представители ведомства.

❗️ Подписывайся на Mash",2024-06-27T09:17:24+00:00,Mash,URL not available,
No Title,,2024-06-27T08:39:47+00:00,Mash,URL not available,
"Женская сборная России по футболу сыграет со сборной Северной Кореи на столичном стадионе ""Москвич"". По информации Mash, будет два матча — 12 и 15 июля. ","Женская сборная России по футболу сыграет со сборной Северной Кореи на столичном стадионе ""Москвич"". По информации Mash, будет два матча — 12 и 15 июля. 

Девочки из КНДР считаются одними из сильнейших в мире: занимают 10 место в рейтинге FIFA. Они трёхкратные чемпионы Азии, трёхкратные победители на Азиатских играх. 

lolly bomb чё за новость

❗️ Подписывайся на Mash",2024-06-27T08:39:47+00:00,Mash,URL not available,
