Title,Content,Published At,Source,URL,Category,clean_text,message_channel
"Продажи Apple Vision Pro запустили в Китае, Японии и Сингапуре. С 12 июля гарнитуру теперь можно купить в Германии, Франции, Австралии, Великобритании и Канаде. Предварительные заказы для этих регионов уже открылись.","Продажи Apple Vision Pro запустили в Китае, Японии и Сингапуре. С 12 июля гарнитуру теперь можно купить в Германии, Франции, Австралии, Великобритании и Канаде. Предварительные заказы для этих регионов уже открылись.

#Apple #техника #продажи",2024-06-28T11:10:02+00:00,Хабр Новости,https://t.me/habr_com_news/28967,экономика,продажи apple vision pro запустили китае японии сингапуре 12 июля гарнитуру купить германии франции австралии великобритании канаде предварительные заказы этих регионов открылись apple техника продажи,продажи apple vision pro запустили китае японии сингапуре 12 июля гарнитуру купить германии франции австралии великобритании канаде предварительные заказы этих регионов открылись apple техника продажи Хабр Новости
"Учёные-когнитивисты из Калифорнийского университета в Сан-Диего заявили, что ChatGPT-4 успешно прошёл тест Тьюринга, обманув испытуемых-людей в 54% случаев.","Учёные-когнитивисты из Калифорнийского университета в Сан-Диего заявили, что ChatGPT-4 успешно прошёл тест Тьюринга, обманув испытуемых-людей в 54% случаев.

#ИскИн",2024-06-28T11:00:23+00:00,Хабр Новости,https://t.me/habr_com_news/28966,экономика,учёныекогнитивисты калифорнийского университета сандиего заявили chatgpt4 успешно прошёл тест тьюринга обманув испытуемыхлюдей 54 случаев искин,учёныекогнитивисты калифорнийского университета сандиего заявили chatgpt4 успешно прошёл тест тьюринга обманув испытуемыхлюдей 54 случаев искин Хабр Новости
"В России появится единый QR‑код для оплаты покупок. «Сбер», Альфа‑банк и Т‑Банк 27 июня договорились о создании консорциума для запуска единого QR в качестве альтернативы НСПК, пишут «Известия». Во встрече в штаб‑квартире Альфа‑банка приняли участие более 20 крупных игроков.","В России появится единый QR‑код для оплаты покупок. «Сбер», Альфа‑банк и Т‑Банк 27 июня договорились о создании консорциума для запуска единого QR в качестве альтернативы НСПК, пишут «Известия». Во встрече в штаб‑квартире Альфа‑банка приняли участие более 20 крупных игроков.

#финансы #сервисы",2024-06-28T10:54:01+00:00,Хабр Новости,https://t.me/habr_com_news/28965,экономика,россии появится единый qrкод оплаты покупок сбер альфабанк тбанк 27 июня договорились создании консорциума запуска единого qr качестве альтернативы нспк пишут известия встрече штабквартире альфабанка приняли участие 20 крупных игроков финансы сервисы,россии появится единый qrкод оплаты покупок сбер альфабанк тбанк 27 июня договорились создании консорциума запуска единого qr качестве альтернативы нспк пишут известия встрече штабквартире альфабанка приняли участие 20 крупных игроков финансы сервисы Хабр Новости
YouTube работает над новыми планами для своих подписок Premium. Также компания расширит действие существующих предложений на большее количество регионов. ,"YouTube работает над новыми планами для своих подписок Premium. Также компания расширит действие существующих предложений на большее количество регионов. 

#YouTube #финансы #сервисы",2024-06-28T10:43:37+00:00,Хабр Новости,https://t.me/habr_com_news/28964,экономика,youtube работает новыми планами своих подписок premium также компания расширит действие существующих предложений большее количество регионов youtube финансы сервисы,youtube работает новыми планами своих подписок premium также компания расширит действие существующих предложений большее количество регионов youtube финансы сервисы Хабр Новости
🔥 Depth Anything v2:  Новый уровень построение карты глубины,"🔥 Depth Anything v2:  Новый уровень построение карты глубины

Версия 2 значительно улучшена за счет комбинации уточненных синтетических данных и hi-res набора реальных изображений в датасете обучения. Диапазон параметров моделей - от 25М до 1.3B. 💙

👉 Линейка моделей:
- Depth-Anything-V2-Small (24.8М) Apache-2.0
- Depth-Anything-V2-Base (97.5М) CC-BY-NC-4.0
- Depth-Anything-V2-Large (335М) CC-BY-NC-4.0
- Depth-Anything-V2-Giant (1.3В) CC-BY-NC-4.0  Coming soon

👉 Реализовано использование V2:
- TensorRT
- ONNX
- ComfyUI
 - Transformers.js (real-time depth in web)
- Android
 
▪Paper 
▪Project 
▪Repo 
▪Demo

@ai_machinelearning_big_data",2024-07-01T10:01:20+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4943,экономика,depth anything v2 новый уровень построение карты глубины версия 2 значительно улучшена счет комбинации уточненных синтетических данных hire набора реальных изображений датасете обучения диапазон параметров моделей 25м 13b линейка моделей depthanythingv2small 248м apache20 depthanythingv2base 975м ccbync40 depthanythingv2large 335м ccbync40 depthanythingv2giant 13в ccbync40 coming soon реализовано использование v2 tensorrt onnx comfyui transformersjs realtime depth web android paper project repo demo aimachinelearningbigdata,depth anything v2 новый уровень построение карты глубины версия 2 значительно улучшена счет комбинации уточненных синтетических данных hire набора реальных изображений датасете обучения диапазон параметров моделей 25м 13b линейка моделей depthanythingv2small 248м apache20 depthanythingv2base 975м ccbync40 depthanythingv2large 335м ccbync40 depthanythingv2giant 13в ccbync40 coming soon реализовано использование v2 tensorrt onnx comfyui transformersjs realtime depth web android paper project repo demo aimachinelearningbigdata Machinelearning
Станьте профессионалом в области Data Science и машинного обучения в магистратуре от Центрального университета!,"Станьте профессионалом в области Data Science и машинного обучения в магистратуре от Центрального университета!
Центральный университет — современный вуз, созданный при поддержке ведущих компаний России: Т-Банка, Авито и других.

Получите диплом магистра в области математики и компьютерных наук и обучайтесь на основе реальных кейсов ведущих ИТ-компаний у профессоров из МГУ, МФТИ, РЭШ и практиков из индустрии. Хорошая новость для тех, кто уже имеет опыт в Data Science и машинном обучении — вы можете пропустить базовое обучение и закончить магистратуру за 3 семестра.

У каждого студента будет:
- личный ментор по траектории обучения;
- доступ к карьерному центру с коучами и консультантами;
- опыт работы в проектах партнеров уже во время обучения.

Участвуйте в онлайн-отборе, чтобы выиграть грант на обучение до 1,2 млн рублей. Больше подробностей про университет и конкурс грантов по ссылке! 
erid:2Vtzqw3oacG
Реклама, АНО ВО «Центральный университет», ИНН 7743418023",2024-07-01T08:02:16+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4942,экономика,станьте профессионалом области data science машинного обучения магистратуре центрального университета центральный университет современный вуз созданный поддержке ведущих компаний россии тбанка авито других получите диплом магистра области математики компьютерных наук обучайтесь основе реальных кейсов ведущих иткомпаний профессоров мгу мфти рэш практиков индустрии хорошая новость тех имеет опыт data science машинном обучении можете пропустить базовое обучение закончить магистратуру 3 семестра каждого студента личный ментор траектории обучения доступ карьерному центру коучами консультантами опыт работы проектах партнеров время обучения участвуйте онлайнотборе выиграть грант обучение 12 млн рублей подробностей университет конкурс грантов ссылке erid2vtzqw3oacg реклама ано центральный университет инн 7743418023,станьте профессионалом области data science машинного обучения магистратуре центрального университета центральный университет современный вуз созданный поддержке ведущих компаний россии тбанка авито других получите диплом магистра области математики компьютерных наук обучайтесь основе реальных кейсов ведущих иткомпаний профессоров мгу мфти рэш практиков индустрии хорошая новость тех имеет опыт data science машинном обучении можете пропустить базовое обучение закончить магистратуру 3 семестра каждого студента личный ментор траектории обучения доступ карьерному центру коучами консультантами опыт работы проектах партнеров время обучения участвуйте онлайнотборе выиграть грант обучение 12 млн рублей подробностей университет конкурс грантов ссылке erid2vtzqw3oacg реклама ано центральный университет инн 7743418023 Machinelearning
⚡️ Microsoft обновила собственный бесплатный курс по генеративному ИИ ,"⚡️ Microsoft обновила собственный бесплатный курс по генеративному ИИ 

В курсе видео, практика (код) и дополнительные материалы.
Пргорамма курса состоит из изучения структуры и работы LLM, тонкостям промптинга, созданию собственного приложения для генерации изображений, функционалу RAG для LLM и принципам файнтюна.
Для прохождения курса нужны:
- учетная запись на Azure
- доступ к api OpenAI

Разумеется, все методики и манипуляции предлагается выполнять обучающимся в экосистеме Microsoft, на их мощностях и с использованием их сервисов.

Бэкенд учебного приложения для генерации картинок - DALLE и Midjourney.

Большие надежды строить относительно курса не стоит - экосисистема Microsoft требует отдельных компетенций, но в качестве базового структурированного курса для новичков - вполне подойдет.

🖥  Курс полностью выложен на Github: https://github.com/microsoft/generative-ai-for-beginners

@ai_machinelearning_big_data",2024-06-30T09:26:14+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4941,экономика,microsoft обновила собственный бесплатный курс генеративному ии курсе видео практика код дополнительные материалы пргорамма курса состоит изучения структуры работы llm тонкостям промптинга созданию собственного приложения генерации изображений функционалу rag llm принципам файнтюна прохождения курса нужны учетная запись azure доступ api openai разумеется методики манипуляции предлагается выполнять обучающимся экосистеме microsoft мощностях использованием сервисов бэкенд учебного приложения генерации картинок dalle midjourney большие надежды строить относительно курса стоит экосисистема microsoft требует отдельных компетенций качестве базового структурированного курса новичков вполне подойдет курс полностью выложен github <URL> aimachinelearningbigdata,microsoft обновила собственный бесплатный курс генеративному ии курсе видео практика код дополнительные материалы пргорамма курса состоит изучения структуры работы llm тонкостям промптинга созданию собственного приложения генерации изображений функционалу rag llm принципам файнтюна прохождения курса нужны учетная запись azure доступ api openai разумеется методики манипуляции предлагается выполнять обучающимся экосистеме microsoft мощностях использованием сервисов бэкенд учебного приложения генерации картинок dalle midjourney большие надежды строить относительно курса стоит экосисистема microsoft требует отдельных компетенций качестве базового структурированного курса новичков вполне подойдет курс полностью выложен github <URL> aimachinelearningbigdata Machinelearning
"🌟 CriticGPT — модель на основе GPT-4, которая помогает увидеть ошибки в ответах ChatGPT","🌟 CriticGPT — модель на основе GPT-4, которая помогает увидеть ошибки в ответах ChatGPT

Вчера OpenAI выкатили CriticGPT, которая пишет критические замечания к ответам ChatGPT для нахождения ошибок в ответе, что особенно полезно для RLHF (обучения с подкреплением на основе человеческой обратной связи).

А вот статья от OpenAi -  ""LLM Critics Help Catch LLM Bugs  - для технарей, о том, как создавался CriticGPT.

Из нее следует, что:
- аннотаторам-людям в 63 % случаев больше нравились критические заметки CriticGCO, сделанные CriticGPT, чем заметки, сделанные людьми, особенно когда речь шла о поиске ошибок, связанных с LLM ( это к пункту поста про 60%), как видите - формулировка отличается, смысл совершенно другой.

- новая техника под названием ""Force Sampling Beam Search"" используется в CriticGPT, чтобы помочь критикам писать более качественные и подробные рецензии.Этот метод также снижает вероятность ""галлюцинаций"", которые возникают, когда ИИ делает или предлагает ошибки, которых нет или которые не имеют значения. В CriticGPT одним из важнейших преимуществ является то, что пользователи могут изменять степень тщательности поиска ошибок. 
То есть процесс не автоматический, вовлеченность человека важна на ранних этапах

- CriticGPT  не справляется с длинными и сложными заданиями по кодированию, поскольку обучался на коротких ответах ChatGPT

- CriticGPT не всегда находит ошибки, которые распространяются на несколько участков кода

Плюсы:
- Безусловно, это большой шаг вперед в области рецензирования кода с помощью ИИ. 

- Он улучшит прикладной подход рецензирования кода, позволит сочетать возможности GPT-4 с продвинутым обучением и новыми методами контроля качества ответов.

🟡 Блог-пост OpenAI
🟡Статья

@ai_machinelearning_big_data",2024-06-29T13:40:45+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4940,экономика,criticgpt модель основе gpt4 которая помогает увидеть ошибки ответах chatgpt вчера openai выкатили criticgpt которая пишет критические замечания ответам chatgpt нахождения ошибок ответе особенно полезно rlhf обучения подкреплением основе человеческой обратной связи статья openai llm critic help catch llm bug технарей создавался criticgpt следует аннотаторамлюдям 63 случаев нравились критические заметки criticgco сделанные criticgpt заметки сделанные людьми особенно речь шла поиске ошибок связанных llm это пункту поста 60 видите формулировка отличается смысл совершенно новая техника названием force sampling beam search используется criticgpt помочь критикам писать качественные подробные рецензииэтот метод также снижает вероятность галлюцинаций которые возникают ии делает предлагает ошибки которых которые имеют значения criticgpt одним важнейших преимуществ является пользователи могут изменять степень тщательности поиска ошибок процесс автоматический вовлеченность человека важна ранних этапах criticgpt справляется длинными сложными заданиями кодированию поскольку обучался коротких ответах chatgpt criticgpt находит ошибки которые распространяются несколько участков кода плюсы безусловно это большой шаг вперед области рецензирования кода помощью ии улучшит прикладной подход рецензирования кода позволит сочетать возможности gpt4 продвинутым обучением новыми методами контроля качества ответов блогпост openai статья aimachinelearningbigdata,criticgpt модель основе gpt4 которая помогает увидеть ошибки ответах chatgpt вчера openai выкатили criticgpt которая пишет критические замечания ответам chatgpt нахождения ошибок ответе особенно полезно rlhf обучения подкреплением основе человеческой обратной связи статья openai llm critic help catch llm bug технарей создавался criticgpt следует аннотаторамлюдям 63 случаев нравились критические заметки criticgco сделанные criticgpt заметки сделанные людьми особенно речь шла поиске ошибок связанных llm это пункту поста 60 видите формулировка отличается смысл совершенно новая техника названием force sampling beam search используется criticgpt помочь критикам писать качественные подробные рецензииэтот метод также снижает вероятность галлюцинаций которые возникают ии делает предлагает ошибки которых которые имеют значения criticgpt одним важнейших преимуществ является пользователи могут изменять степень тщательности поиска ошибок процесс автоматический вовлеченность человека важна ранних этапах criticgpt справляется длинными сложными заданиями кодированию поскольку обучался коротких ответах chatgpt criticgpt находит ошибки которые распространяются несколько участков кода плюсы безусловно это большой шаг вперед области рецензирования кода помощью ии улучшит прикладной подход рецензирования кода позволит сочетать возможности gpt4 продвинутым обучением новыми методами контроля качества ответов блогпост openai статья aimachinelearningbigdata Machinelearning
⚡️ Gemma 2 9B GGUF — набор квантизованных версий Gemma 2,"⚡️ Gemma 2 9B GGUF — набор квантизованных версий Gemma 2

Встречайте набор моделей, полученных квантизацией Gemma 2 с разной степенью сжатия.
Для квантизации использовался этот датасет

Особенности:
- GGuf версии очень слабы, более-менее адекватная - 9B (Q4 и Q5) 
- Фокус ""специализации"": текст (стилистика, словарный запас, обсуждения), применимо только к English-language content, программирование - обучение синтаксису и паттернам написания кода ( прокачка скиллов модели по ЯП не уточняются), математика - решение задач, логика постоения ответов.
- Модель не поддерживает системные промты 

🤗 Hugging Face
🟡 Неквантизованная Gemma 2

@ai_machinelearning_big_data",2024-06-29T09:38:16+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4939,экономика,gemma 2 9b gguf набор квантизованных версий gemma 2 встречайте набор моделей полученных квантизацией gemma 2 разной степенью сжатия квантизации использовался датасет особенности gguf версии очень слабы болееменее адекватная 9b q4 q5 фокус специализации текст стилистика словарный запас обсуждения применимо englishlanguage content программирование обучение синтаксису паттернам написания кода прокачка скиллов модели яп уточняются математика решение задач логика постоения ответов модель поддерживает системные промты hugging face неквантизованная gemma 2 aimachinelearningbigdata,gemma 2 9b gguf набор квантизованных версий gemma 2 встречайте набор моделей полученных квантизацией gemma 2 разной степенью сжатия квантизации использовался датасет особенности gguf версии очень слабы болееменее адекватная 9b q4 q5 фокус специализации текст стилистика словарный запас обсуждения применимо englishlanguage content программирование обучение синтаксису паттернам написания кода прокачка скиллов модели яп уточняются математика решение задач логика постоения ответов модель поддерживает системные промты hugging face неквантизованная gemma 2 aimachinelearningbigdata Machinelearning
🖥 Unstructured — библиотека Python для предобработки сырых данных,"🖥 Unstructured — библиотека Python для предобработки сырых данных

 — pip install ""unstructured[all-docs]""

Unstructured предоставляет компоненты для предобработки изображений, текстовых документов; поддерживает многие форматы: PDF, HTML, Word docs и др. 

Запустить библиотеку в контейнере:
docker run -dt --name unstructured downloads.unstructured.io/unstructured-io/unstructured:latest
docker exec -it unstructured bash

🖥 GitHub
🟡 Доки

@ai_machinelearning_big_data",2024-06-28T20:02:23+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4936,экономика,unstructured библиотека python предобработки сырых данных pip install unstructuredalldocs unstructured предоставляет компоненты предобработки изображений текстовых документов поддерживает многие форматы pdf html word doc др запустить библиотеку контейнере docker run dt name unstructured downloadsunstructurediounstructurediounstructuredlatest docker exec unstructured bash github доки aimachinelearningbigdata,unstructured библиотека python предобработки сырых данных pip install unstructuredalldocs unstructured предоставляет компоненты предобработки изображений текстовых документов поддерживает многие форматы pdf html word doc др запустить библиотеку контейнере docker run dt name unstructured downloadsunstructurediounstructurediounstructuredlatest docker exec unstructured bash github доки aimachinelearningbigdata Machinelearning
"Лето в самом разгаре, а это значит, что пора на фестиваль!","Лето в самом разгаре, а это значит, что пора на фестиваль!

“ЛЦТ.Фест” – событие, которое нельзя пропустить. Сегодня отгремел первый день феста, где гости могли посетить вдохновляющие лекции от топовых экспертов, инновационную выставку с современными решениями, астрошатер с тарологом, а также погрузиться в мир виртуальной реальности в киберпространстве.

Завтра будет не менее насыщенный день. А вечером отметим окончание самого масштабного хакатона страны “Лидеры цифровой трансформации” концертом ANNA, группы ХЛЕБ и диджей-сеты от BARBARA и организаторов.

Фестиваль проходит в кластере “Ломоносов” по адресу: Раменский бульвар, дом 1.

Участие в фестивале бесплатное. У вас еще есть шанс попасть на фест, для этого надо зарегистрироваться на сайте. В поле промокода введите “Machinelearning”. Вход осуществляется строго по билетам.

Реклама ГБУ «Агентство инноваций Москвы» ИНН 7703770430 erid: 2SDnjcN9xkS",2024-06-28T18:05:19+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4935,политика,лето самом разгаре это значит пора фестиваль лцтфест событие которое пропустить сегодня отгремел первый день феста гости могли посетить вдохновляющие лекции топовых экспертов инновационную выставку современными решениями астрошатер тарологом также погрузиться мир виртуальной реальности киберпространстве завтра менее насыщенный день вечером отметим окончание самого масштабного хакатона страны лидеры цифровой трансформации концертом anna группы хлеб диджейсеты barbara организаторов фестиваль проходит кластере ломоносов адресу раменский бульвар дом 1 участие фестивале бесплатное шанс попасть фест зарегистрироваться сайте поле промокода введите machinelearning вход осуществляется строго билетам реклама гбу агентство инноваций москвы инн 7703770430 erid 2sdnjcn9xks,лето самом разгаре это значит пора фестиваль лцтфест событие которое пропустить сегодня отгремел первый день феста гости могли посетить вдохновляющие лекции топовых экспертов инновационную выставку современными решениями астрошатер тарологом также погрузиться мир виртуальной реальности киберпространстве завтра менее насыщенный день вечером отметим окончание самого масштабного хакатона страны лидеры цифровой трансформации концертом anna группы хлеб диджейсеты barbara организаторов фестиваль проходит кластере ломоносов адресу раменский бульвар дом 1 участие фестивале бесплатное шанс попасть фест зарегистрироваться сайте поле промокода введите machinelearning вход осуществляется строго билетам реклама гбу агентство инноваций москвы инн 7703770430 erid 2sdnjcn9xks Machinelearning
"🌟 Scikit-LLM — библиотека Python, призванная упростить разработку сложных и готовых к продакшену конвейеров NLP","🌟 Scikit-LLM — библиотека Python, призванная упростить разработку сложных и готовых к продакшену конвейеров NLP

 — pip install scikit-llm

Scikit-LLM может взаимодействовать с различными провайдерами LLM, независимо от того, работают ли они локально (например, GPT4All) или в облаке (включая Azure, OpenAI и Vertex AI).

Scikit-LLM поддерживает широкий спектр задач анализа текста, включая классификацию, анализ эмоциональной составляющей и т.д. Для сложных сценариев можно объединить несколько задач в конвейер scikit-learn.

🖥 GitHub
🟡 Доки

@ai_machinelearning_big_data",2024-06-28T16:07:36+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4932,экономика,scikitllm библиотека python призванная упростить разработку сложных готовых продакшену конвейеров nlp pip install scikitllm scikitllm взаимодействовать различными провайдерами llm независимо работают локально например gpt4all облаке включая azure openai vertex ai scikitllm поддерживает широкий спектр задач анализа текста включая классификацию анализ эмоциональной составляющей тд сложных сценариев объединить несколько задач конвейер scikitlearn github доки aimachinelearningbigdata,scikitllm библиотека python призванная упростить разработку сложных готовых продакшену конвейеров nlp pip install scikitllm scikitllm взаимодействовать различными провайдерами llm независимо работают локально например gpt4all облаке включая azure openai vertex ai scikitllm поддерживает широкий спектр задач анализа текста включая классификацию анализ эмоциональной составляющей тд сложных сценариев объединить несколько задач конвейер scikitlearn github доки aimachinelearningbigdata Machinelearning
В нейросети GigaChat появился новый персонаж - Контент-мейкер. ,"В нейросети GigaChat появился новый персонаж - Контент-мейкер. 

Теперь большинство ваших задач вы можете поручить ему — он подробно расспросит о деталях задачи, уточнит, какая ЦА креатива, поможет с генерацией разного рода контента - и многое другое.

Контент-мейкер может:

🔹Помочь с написанием SMM-стратегии
🔹Решить проблему ""белого листа"" и нагенерить креативов
🔹Разработать контент-план
🔹Разработать УТП для вашего бренда
🔹Сформировать тональность коммуникации для вашего сообщества

Персонаж Контент-мейкер в GigaChat отлично справится с каждой из этих задач. Попробуй пообщаться с ним уже сейчас!

🖥 доступен в веб-версии и в боте Telegram
🖥 находится в разделе «Персонажи» или «Выбрать персонажа GigaChat»

🆘 — Контент-мейкер, придумай смешную подпись к этому посту
📝 — надо было попросить Контент-мейкера придумать смешную подпись к посту",2024-06-28T14:08:57+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4931,экономика,нейросети gigachat появился новый персонаж контентмейкер большинство ваших задач можете поручить подробно расспросит деталях задачи уточнит ца креатива поможет генерацией разного рода контента многое другое контентмейкер помочь написанием smmстратегии решить проблему белого листа нагенерить креативов разработать контентплан разработать утп вашего бренда сформировать тональность коммуникации вашего сообщества персонаж контентмейкер gigachat отлично справится каждой этих задач попробуй пообщаться доступен вебверсии боте telegram находится разделе персонажи выбрать персонажа gigachat контентмейкер придумай смешную подпись этому посту попросить контентмейкера придумать смешную подпись посту,нейросети gigachat появился новый персонаж контентмейкер большинство ваших задач можете поручить подробно расспросит деталях задачи уточнит ца креатива поможет генерацией разного рода контента многое другое контентмейкер помочь написанием smmстратегии решить проблему белого листа нагенерить креативов разработать контентплан разработать утп вашего бренда сформировать тональность коммуникации вашего сообщества персонаж контентмейкер gigachat отлично справится каждой этих задач попробуй пообщаться доступен вебверсии боте telegram находится разделе персонажи выбрать персонажа gigachat контентмейкер придумай смешную подпись этому посту попросить контентмейкера придумать смешную подпись посту Machinelearning
"🌟 EAGLE — метод, позволяющий ускорить генерацию ответов от LLM","🌟 EAGLE — метод, позволяющий ускорить генерацию ответов от LLM

Можно ли генерировать ответ от LLM на двух RTX 3060 быстрее, чем на A100 (которая дороже в 16+ раз)?
Да, это возможно с алгоритмом EAGLE (Extrapolation Algorithm for Greater Language-model Efficiency), точность ответов при этом сохраняется.

EAGLE позволяет экстраполировать вектора контекстных признаков второго верхнего слоя LLM, что значительно повышает эффективность генерации.

EAGLE в 2 раза быстрее Lookahead (13B), и в 1.6 раз быстрее, чем Medusa (13B).
И да, EAGLE можно комбинировать с другими методами ускорения, такими как vLLM, DeepSpeed, Mamba, FlashAttention, квантование и аппаратная оптимизация.

🤗 Hugging Face
🖥 GitHub

@ai_machinelearning_big_data",2024-06-28T13:03:39+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4929,экономика,eagle метод позволяющий ускорить генерацию ответов llm генерировать ответ llm двух rtx 3060 быстрее a100 которая дороже 16 это возможно алгоритмом eagle extrapolation algorithm greater languagemodel efficiency точность ответов сохраняется eagle позволяет экстраполировать вектора контекстных признаков второго верхнего слоя llm значительно повышает эффективность генерации eagle 2 раза быстрее lookahead 13b 16 быстрее medusa 13b eagle комбинировать другими методами ускорения такими vllm deepspeed mamba flashattention квантование аппаратная оптимизация hugging face github aimachinelearningbigdata,eagle метод позволяющий ускорить генерацию ответов llm генерировать ответ llm двух rtx 3060 быстрее a100 которая дороже 16 это возможно алгоритмом eagle extrapolation algorithm greater languagemodel efficiency точность ответов сохраняется eagle позволяет экстраполировать вектора контекстных признаков второго верхнего слоя llm значительно повышает эффективность генерации eagle 2 раза быстрее lookahead 13b 16 быстрее medusa 13b eagle комбинировать другими методами ускорения такими vllm deepspeed mamba flashattention квантование аппаратная оптимизация hugging face github aimachinelearningbigdata Machinelearning
