Title,Content,Published At,Source,URL,Category
"В Крыму задержан бывший следователь МВД, который передавал СБУ личные данные граждан из закрытых баз, рассказал РИА Новости источник.","В Крыму задержан бывший следователь МВД, который передавал СБУ личные данные граждан из закрытых баз, рассказал РИА Новости источник.

Операцию по задержанию проводила ФСБ, в отношении мужчины заведено дело о госизмене.",2024-06-24T09:51:03+00:00,РИА Новости,https://t.me/rian_ru/250603,
Пашинян выразил соболезнования Путину в связи с терактами в Дагестане,Пашинян выразил соболезнования Путину в связи с терактами в Дагестане,2024-06-24T09:49:50+00:00,РИА Новости,https://t.me/rian_ru/250602,
Прокуратура Москвы инициировала уголовное преследование в отношении Алишера Моргенштерна (признан иноагентом). Статья - уклонение от исполнения обязанностей иноагента.,Прокуратура Москвы инициировала уголовное преследование в отношении Алишера Моргенштерна (признан иноагентом). Статья - уклонение от исполнения обязанностей иноагента.,2024-06-24T09:45:13+00:00,РИА Новости,https://t.me/rian_ru/250601,
"Ликвидированный в ходе КТО в Дагестане Али Закаригаев был главой отделения “Справедливой России” в Сергокалинском районе, заявили РИА Новости в реготделении","Ликвидированный в ходе КТО в Дагестане Али Закаригаев был главой отделения “Справедливой России” в Сергокалинском районе, заявили РИА Новости в реготделении",2024-06-24T09:44:51+00:00,РИА Новости,https://t.me/rian_ru/250600,
❗️Посла США Линн Трейси вызвали в МИД России в связи с ударом по Севастополю.,"❗️Посла США Линн Трейси вызвали в МИД России в связи с ударом по Севастополю.

Ей было заявлено, что действия Вашингтона, имеющие целью поощрить пронацистские власти Украины к продолжению боевых действий, безнаказанными не останутся, отметили в МИД.",2024-06-24T09:30:03+00:00,РИА Новости,https://t.me/rian_ru/250599,
"МИД Израиля выразил соболезнования российскому народу и семьям жертв теракта в Дагестане, призвал к борьбе с терроризмом во всем мире","МИД Израиля выразил соболезнования российскому народу и семьям жертв теракта в Дагестане, призвал к борьбе с терроризмом во всем мире",2024-06-24T09:23:52+00:00,РИА Новости,https://t.me/rian_ru/250598,
"Расследованием дела о терактах в Дагестане займется центральный аппарат СК, сообщило ведомство","Расследованием дела о терактах в Дагестане займется центральный аппарат СК, сообщило ведомство",2024-06-24T09:21:05+00:00,РИА Новости,https://t.me/rian_ru/250597,
"МВД Абхазии установило всех семерых участников перестрелки на границе с Россией: задержаны четверо (один за пределами республики), троих ищут","МВД Абхазии установило всех семерых участников перестрелки на границе с Россией: задержаны четверо (один за пределами республики), троих ищут",2024-06-24T09:17:00+00:00,РИА Новости,https://t.me/rian_ru/250596,
"МВД назвало фамилии 15 полицейских, погибших при отражении атак террористов в Дербенте и Махачкале","МВД назвало фамилии 15 полицейских, погибших при отражении атак террористов в Дербенте и Махачкале",2024-06-24T09:14:07+00:00,РИА Новости,https://t.me/rian_ru/250595,
❗️Комментарии Пескова по поводу событий в Севастополе и в Дагестане:,"❗️Комментарии Пескова по поводу событий в Севастополе и в Дагестане:

▪️Путин в воскресенье постоянно получал доклады и давал поручения в связи с произошедшим в обоих регионах.

▪️Президент глубоко соболезнует родственникам погибших, всем пострадавшим будет оказана помощь.

▪️На данный момент какое-либо специальное обращение главы государства не планируется.

▪️На фоне событий в Дагестане Песков заявил, что не считает возможным возвращение к ситуации 90-х: Россия сейчас другая, общество консолидировано.

▪️Россия прекрасно понимает, кто стоит за варварской ракетной атакой на Севастополь.

▪️Вовлеченность США в боевые действия, в результате которых гибнут мирные россияне, не может не иметь последствий.

▪️Решений о закрытии туристического сезона в Крыму в связи со вчерашней атакой не принималось.

▪️Россия не получала от недружественных стран телеграммы с соболезнованиями, с их стороны не было и слов осуждения произошедшего в Дагестане.",2024-06-24T09:10:12+00:00,РИА Новости,https://t.me/rian_ru/250594,
"❗️ЕС утвердил запрет доступа к ряду СМИ, включая российские РИА Новости и ""Известия"", против которых ранее ввели санкции, он начнет действовать с 25 июня","❗️ЕС утвердил запрет доступа к ряду СМИ, включая российские РИА Новости и ""Известия"", против которых ранее ввели санкции, он начнет действовать с 25 июня",2024-06-24T08:49:41+00:00,РИА Новости,https://t.me/rian_ru/250593,
"Совладельцев инвестгруппы ""Русские фонды"" Сергея Васильева и Константина Бейрита задержали по делу о мошенничестве, рассказал РИА Новости источник.","Совладельцев инвестгруппы ""Русские фонды"" Сергея Васильева и Константина Бейрита задержали по делу о мошенничестве, рассказал РИА Новости источник.

""Коммерсант"" писал, что Васильев и Бейрит проходят подозреваемыми по делу зампреда совета директоров оборонной компании РТИ Евгения Новицкого.",2024-06-24T08:44:35+00:00,РИА Новости,https://t.me/rian_ru/250592,
"Обстановка в аэропорту Махачкалы на следующий день после нападений террористов в Дагестане спокойная, все рейсы прибывают и вылетают в штатном режиме, передает корреспондент РИА Новости","Обстановка в аэропорту Махачкалы на следующий день после нападений террористов в Дагестане спокойная, все рейсы прибывают и вылетают в штатном режиме, передает корреспондент РИА Новости",2024-06-24T08:39:20+00:00,РИА Новости,https://t.me/rian_ru/250591,
Проект о запрете дискриминации приложений российских разработчиков в иностранных магазинах приложений внесен в Госдуму.,"Проект о запрете дискриминации приложений российских разработчиков в иностранных магазинах приложений внесен в Госдуму.

Среди авторов инициативы - депутаты Горелкин и Луговой, сенаторы Клишас, Рукавишникова, Шейкин.

В пояснительной записке они отмечают, что отдельные производители устройств (прежде всего смартфонов и планшетов Apple) по-прежнему ставят запреты на установку приложений из независимых источников.",2024-06-24T08:34:05+00:00,РИА Новости,https://t.me/rian_ru/250590,
"В российских больницах остаются 218 человек с признаками ботулизма, 38 из них - на ИВЛ, 151 пациент уже выписан, рассказал РИА Новости помощник главы Минздрава","В российских больницах остаются 218 человек с признаками ботулизма, 38 из них - на ИВЛ, 151 пациент уже выписан, рассказал РИА Новости помощник главы Минздрава",2024-06-24T08:25:08+00:00,РИА Новости,https://t.me/rian_ru/250589,
Сожженная террористами в Дербенте синагога (видео публикует глава Дагестана Сергей Меликов),Сожженная террористами в Дербенте синагога (видео публикует глава Дагестана Сергей Меликов),2024-06-24T08:22:04+00:00,РИА Новости,https://t.me/rian_ru/250588,
"Суд в Москве арестовал гендиректора ""Уральских заводов"" Василя Мусина, его подозревают в мошенничестве в особо крупном размере при исполнении гособоронзаказа","Суд в Москве арестовал гендиректора ""Уральских заводов"" Василя Мусина, его подозревают в мошенничестве в особо крупном размере при исполнении гособоронзаказа",2024-06-24T08:17:56+00:00,РИА Новости,https://t.me/rian_ru/250587,
"❗️Задержаны трое из шести участников перестрелки на границе Абхазии и России, еще троих ищут, сообщил РИА Новости глава МВД республики","❗️Задержаны трое из шести участников перестрелки на границе Абхазии и России, еще троих ищут, сообщил РИА Новости глава МВД республики",2024-06-24T08:16:30+00:00,РИА Новости,https://t.me/rian_ru/250586,
"Путин поручил до 1 декабря проанализировать практику лишения опеки над детьми, при необходимости представить предложения по совершенствованию работы","Путин поручил до 1 декабря проанализировать практику лишения опеки над детьми, при необходимости представить предложения по совершенствованию работы",2024-06-24T08:12:53+00:00,РИА Новости,https://t.me/rian_ru/250585,
"ЕС отложил на неопределенное время запрет на ввоз ювелирных изделий с российскими бриллиантами, обработанными в третьих странах (кроме России)","ЕС отложил на неопределенное время запрет на ввоз ювелирных изделий с российскими бриллиантами, обработанными в третьих странах (кроме России)",2024-06-24T08:07:01+00:00,РИА Новости,https://t.me/rian_ru/250584,
"Российские студенты впервые получили дипломы о высшем образовании нового образца, сообщили РИА Новости в Минобрнауки. ","Российские студенты впервые получили дипломы о высшем образовании нового образца, сообщили РИА Новости в Минобрнауки. 

Учащиеся завершили годовую программу специализированного высшего образования по обновленной системе.

В дипломе теперь есть информация, по какому направлению подготовки освоена программа, а также указана квалификация, присвоенная студенту.",2024-06-24T08:03:06+00:00,РИА Новости,https://t.me/rian_ru/250583,
"В южнокорейском городе Хвасон более 20 человек погибли в результате пожара на заводе по производству литиевых батарей, сообщило агентство Рёнхап","В южнокорейском городе Хвасон более 20 человек погибли в результате пожара на заводе по производству литиевых батарей, сообщило агентство Рёнхап",2024-06-24T08:00:04+00:00,РИА Новости,https://t.me/rian_ru/250582,
"❗️Задержаны подозреваемые в перестрелке и убийстве гражданина Абхазии на границе с Россией, сообщила прокуратура республики","❗️Задержаны подозреваемые в перестрелке и убийстве гражданина Абхазии на границе с Россией, сообщила прокуратура республики",2024-06-24T07:52:24+00:00,РИА Новости,https://t.me/rian_ru/250581,
"Уголовное дело об атаках террористов в Дагестане заведено по статьям о теракте, незаконном хранении оружия и о хищении оружия, сообщил СК","Уголовное дело об атаках террористов в Дагестане заведено по статьям о теракте, незаконном хранении оружия и о хищении оружия, сообщил СК",2024-06-24T07:47:50+00:00,РИА Новости,https://t.me/rian_ru/250580,
"Глава Дагестана Сергей Меликов приехал в Дербент, осматривает церковь и синагогу, на которые накануне напали террористы","Глава Дагестана Сергей Меликов приехал в Дербент, осматривает церковь и синагогу, на которые накануне напали террористы",2024-06-24T07:43:45+00:00,РИА Новости,https://t.me/rian_ru/250579,
"❗️Четверо гражданских и 15 правоохранителей погибли в результате террористических атак в Дагестане, уточнил СК","❗️Четверо гражданских и 15 правоохранителей погибли в результате террористических атак в Дагестане, уточнил СК",2024-06-24T07:42:55+00:00,РИА Новости,https://t.me/rian_ru/250578,
"В посольстве Белоруссии считают, что вчерашние атаки на Севастополь и Дагестан - это ответ на мирные инициативы России.","В посольстве Белоруссии считают, что вчерашние атаки на Севастополь и Дагестан - это ответ на мирные инициативы России.

""Эскалацию обстановки следует рассматривать как ответ противника на недавние мирные предложения президента России Владимира Путина. Враг своих целей не достигнет"", - заявил советник-посланник посольства Александр Шпаковский.",2024-06-24T07:41:08+00:00,РИА Новости,https://t.me/rian_ru/250577,
"Обстановка возле церкви в Махачкале, где шла операция по ликвидации террористов.","Обстановка возле церкви в Махачкале, где шла операция по ликвидации террористов.

Территория по-прежнему оцеплена, на месте находятся силовики, передает корреспондент РИА Новости.",2024-06-24T07:23:28+00:00,РИА Новости,https://t.me/rian_ru/250576,
Китай осудил нападения террористов в Дагестане и выразил соболезнования в связи с гибелью людей,Китай осудил нападения террористов в Дагестане и выразил соболезнования в связи с гибелью людей,2024-06-24T07:20:55+00:00,РИА Новости,https://t.me/rian_ru/250575,
"ЕС в новом пакете санкций запретил СМИ союза, партиям и аналитическим организациям принимать финансирование из российских источников.","ЕС в новом пакете санкций запретил СМИ союза, партиям и аналитическим организациям принимать финансирование из российских источников.

Также введены ограничения в отношении так называемого ""теневого"" российского флота, под них попали 27 судов.

Наряду с этим Брюссель ввел санкции против компаний из Китая, Казахстана, Киргизии, Турции и ОАЭ за якобы обход ограничений в отношении Москвы.",2024-06-24T07:19:59+00:00,РИА Новости,https://t.me/rian_ru/250574,
"Президент Таджикистана Рахмон выразил соболезнования в связи с терактами в Дагестане, выступил за активное сотрудничество в борьбе с терроризмом","Президент Таджикистана Рахмон выразил соболезнования в связи с терактами в Дагестане, выступил за активное сотрудничество в борьбе с терроризмом",2024-06-24T07:17:13+00:00,РИА Новости,https://t.me/rian_ru/250573,
"Совет ЕС официально утвердил 14-й пакет санкций против России. В нем расширены персональные ограничения, под них попали 116 физических лиц и организаций.","Совет ЕС официально утвердил 14-й пакет санкций против России. В нем расширены персональные ограничения, под них попали 116 физических лиц и организаций.

Кроме того, Брюссель запретил компаниям союза использовать систему передачи финансовых сообщений Банка России и совершать транзакции с компаниями, которые ею пользуются.

Также введены ограничения на использование инфраструктуры союза для реэкспорта СПГ из России.",2024-06-24T07:11:35+00:00,РИА Новости,https://t.me/rian_ru/250572,
No Title,,2024-06-24T07:05:14+00:00,РИА Новости,https://t.me/rian_ru/250571,
Президент Азербайджана Алиев направил письма с соболезнованиями Путину и главе Дагестана Меликову в связи с терактами,Президент Азербайджана Алиев направил письма с соболезнованиями Путину и главе Дагестана Меликову в связи с терактами,2024-06-24T07:05:13+00:00,РИА Новости,https://t.me/rian_ru/250570,
No Title,,2024-06-24T06:57:50+00:00,РИА Новости,https://t.me/rian_ru/250569,
"Режим ЧС регионального характера введен в Севастополе после атаки ВСУ, указ подписал губернатор Развожаев","Режим ЧС регионального характера введен в Севастополе после атаки ВСУ, указ подписал губернатор Развожаев",2024-06-24T06:57:50+00:00,РИА Новости,https://t.me/rian_ru/250568,
"Лучшие московские врачи оказывают помощь пострадавшим в Севастополе, они доставили необходимые медикаменты и расходные материалы, сообщила заммэра столицы Анастасия Ракова","Лучшие московские врачи оказывают помощь пострадавшим в Севастополе, они доставили необходимые медикаменты и расходные материалы, сообщила заммэра столицы Анастасия Ракова",2024-06-24T06:52:20+00:00,РИА Новости,https://t.me/rian_ru/250567,
No Title,,2024-06-24T06:50:06+00:00,РИА Новости,https://t.me/rian_ru/250566,
No Title,,2024-06-24T06:50:06+00:00,РИА Новости,https://t.me/rian_ru/250565,
"Скончалась многократная чемпионка СССР по теннису Анна Дмитриева, ей было 83 года.","Скончалась многократная чемпионка СССР по теннису Анна Дмитриева, ей было 83 года.

После завершения спортивной карьеры Дмитриева долгое время работала комментатором на ТВ.",2024-06-24T06:50:06+00:00,РИА Новости,https://t.me/rian_ru/250564,
"ВСУ обстреляли город Грайворон, пострадали трое мирных жителей, повреждены шесть домовладений, сообщил губернатор Гладков","ВСУ обстреляли город Грайворон, пострадали трое мирных жителей, повреждены шесть домовладений, сообщил губернатор Гладков",2024-06-24T06:47:28+00:00,РИА Новости,https://t.me/rian_ru/250563,
"❗️ЕС ""закроет дверь"" для Грузии, если власти этой страны продолжат свою политику, заявил Боррель, пригрозив также сокращением финансовой помощи","❗️ЕС ""закроет дверь"" для Грузии, если власти этой страны продолжат свою политику, заявил Боррель, пригрозив также сокращением финансовой помощи",2024-06-24T06:34:45+00:00,РИА Новости,https://t.me/rian_ru/250562,
Советник муфтията Дагестана Айна Гамзатова опубликовала видео с портретами погибших в результате теракта сотрудников полиции,Советник муфтията Дагестана Айна Гамзатова опубликовала видео с портретами погибших в результате теракта сотрудников полиции,2024-06-24T06:32:11+00:00,РИА Новости,https://t.me/rian_ru/250561,
"ЕС уже на следующей неделе передаст Украине первый транш помощи из доходов от замороженных российских активов, сообщил Боррель","ЕС уже на следующей неделе передаст Украине первый транш помощи из доходов от замороженных российских активов, сообщил Боррель",2024-06-24T06:26:55+00:00,РИА Новости,https://t.me/rian_ru/250560,
"МИД Ирана осудил теракт в Дагестане, выразил соболезнования правительству и народу России, подчеркнул необходимость борьбы с терроризмом","МИД Ирана осудил теракт в Дагестане, выразил соболезнования правительству и народу России, подчеркнул необходимость борьбы с терроризмом",2024-06-24T06:23:57+00:00,РИА Новости,https://t.me/rian_ru/250559,
"Стрельба в Баку: неоднократно судимый гражданин Азербайджана открыл огонь из охотничьего ружья, погибли трое полицейских и один гражданский. Стрелявший нейтрализован, сообщило МВД республики.","Стрельба в Баку: неоднократно судимый гражданин Азербайджана открыл огонь из охотничьего ружья, погибли трое полицейских и один гражданский. Стрелявший нейтрализован, сообщило МВД республики.",2024-06-24T06:21:18+00:00,РИА Новости,https://t.me/rian_ru/250558,
"Страны ЕС сумели достичь окончательной договоренности по использованию доходов от замороженных активов России, заявила глава МИД Бельгии","Страны ЕС сумели достичь окончательной договоренности по использованию доходов от замороженных активов России, заявила глава МИД Бельгии",2024-06-24T06:18:37+00:00,РИА Новости,https://t.me/rian_ru/250557,
Бывший чемпион UFC Хабиб Нурмагомедов высказался по поводу терактов в Дагестане: выразил соболезнования и призвал всех посмотреть на круг общения.,"Бывший чемпион UFC Хабиб Нурмагомедов высказался по поводу терактов в Дагестане: выразил соболезнования и призвал всех посмотреть на круг общения.

""Берегите себя и своих близких, и пусть каждый посмотрит вокруг себя и вокруг своих детей, с кем они общаются и кто их окружение""",2024-06-24T06:16:20+00:00,РИА Новости,https://t.me/rian_ru/250556,
"Путин направил телеграмму Ким Чен Ыну, выразил признательность за замечательный приём и сердечное гостеприимство.","Путин направил телеграмму Ким Чен Ыну, выразил признательность за замечательный приём и сердечное гостеприимство.

Российский президент заявил, что перед Россией и КНДР ""открываются новые горизонты для плодотворного сотрудничества"".

Также Путин отправил телеграмму и президенту Вьетнама, в ней он также выразил благодарность за радушный прием и незабываемое гостеприимство.",2024-06-24T06:09:19+00:00,РИА Новости,https://t.me/rian_ru/250555,
"Развожаев сообщил, что решается вопрос о транспортировке в Москву до 20 пострадавших от атаки ВСУ на Севастополь","Развожаев сообщил, что решается вопрос о транспортировке в Москву до 20 пострадавших от атаки ВСУ на Севастополь",2024-06-24T06:01:13+00:00,РИА Новости,https://t.me/rian_ru/250554,
"Около десяти иностранных наемников попали под удар в Одессе в районе склада с ракетами западного производства, сообщил РИА Новости координатор николаевского подполья Лебедев","Около десяти иностранных наемников попали под удар в Одессе в районе склада с ракетами западного производства, сообщил РИА Новости координатор николаевского подполья Лебедев",2024-06-24T05:57:09+00:00,РИА Новости,https://t.me/rian_ru/250553,
Власти Сахалина намерены приобрести более 50 самолетов и вертолетов для Единой дальневосточной авиакомпании до 2030 года,Власти Сахалина намерены приобрести более 50 самолетов и вертолетов для Единой дальневосточной авиакомпании до 2030 года,2024-06-24T05:52:55+00:00,РИА Новости,https://t.me/rian_ru/250552,
На месте удара по складу с ракетами в Одессе виден большой столб дыма,На месте удара по складу с ракетами в Одессе виден большой столб дыма,2024-06-24T05:50:21+00:00,РИА Новости,https://t.me/rian_ru/250551,
"Удар нанесен в районе расположения завода тяжелого краностроения в Одессе, где был склад с ракетами западного производства, сообщил РИА Новости координатор николаевского подполья Лебедев","Удар нанесен в районе расположения завода тяжелого краностроения в Одессе, где был склад с ракетами западного производства, сообщил РИА Новости координатор николаевского подполья Лебедев",2024-06-24T05:40:48+00:00,РИА Новости,https://t.me/rian_ru/250550,
"❗️В Махачкале и Дербенте завершена контртеррористическая операция, правовой режим КТО отменен в связи с ""ликвидацией угроз жизни и здоровью граждан"", сообщает НАК","❗️В Махачкале и Дербенте завершена контртеррористическая операция, правовой режим КТО отменен в связи с ""ликвидацией угроз жизни и здоровью граждан"", сообщает НАК",2024-06-24T05:38:45+00:00,РИА Новости,https://t.me/rian_ru/250549,
"В ЕС придумали юридическую лазейку для обхода вето Венгрии на закупку Евросоюзом оружия для Киева за счет прибыли от замороженных активов РФ, сообщает Financial Times со ссылкой на главу дипломатии ЕС Борреля","В ЕС придумали юридическую лазейку для обхода вето Венгрии на закупку Евросоюзом оружия для Киева за счет прибыли от замороженных активов РФ, сообщает Financial Times со ссылкой на главу дипломатии ЕС Борреля",2024-06-24T05:36:37+00:00,РИА Новости,https://t.me/rian_ru/250548,
"Нефтедобыча в Казахстане после весенних паводков, которые стали самыми масштабными в стране за последние 80 лет, восстановлена на 99,9%, сообщили власти","Нефтедобыча в Казахстане после весенних паводков, которые стали самыми масштабными в стране за последние 80 лет, восстановлена на 99,9%, сообщили власти",2024-06-24T05:30:10+00:00,РИА Новости,https://t.me/rian_ru/250547,
"Генсек ШОС Чжан Мин заявил РИА Новости, что потрясен известием о терактах в Дагестане, и выражает соболезнования.","Генсек ШОС Чжан Мин заявил РИА Новости, что потрясен известием о терактах в Дагестане, и выражает соболезнования.

""Бескомпромиссная борьба с ""тремя силами зла"" - терроризмом, сепаратизмом и экстремизмом - является одним из приоритетных направлений деятельности ШОС, которая и далее будет настойчиво добиваться полного искоренения этих преступных явлений"", - сказал он.",2024-06-24T05:28:01+00:00,РИА Новости,https://t.me/rian_ru/250546,
"Авария на коллекторе в Ялте оперативно устранена, абоненты снова подключены к водоснабжению, сообщила мэр. Об открытии пляжей власти пообещали сообщить дополнительно, после того, как получат анализы морской воды","Авария на коллекторе в Ялте оперативно устранена, абоненты снова подключены к водоснабжению, сообщила мэр. Об открытии пляжей власти пообещали сообщить дополнительно, после того, как получат анализы морской воды",2024-06-24T05:22:34+00:00,РИА Новости,https://t.me/rian_ru/250545,
"Жапаров в телеграмме Путину заявил, что Киргизия решительно выступает против всех форм терроризма и поддерживает усилия России по обеспечению своей национальной безопасности","Жапаров в телеграмме Путину заявил, что Киргизия решительно выступает против всех форм терроризма и поддерживает усилия России по обеспечению своей национальной безопасности",2024-06-24T05:14:15+00:00,РИА Новости,https://t.me/rian_ru/250544,
"Глава украинской разведки Буданов признал, что ситуация на фронте для украинских войск является сложной. Он также подчеркнул, что выступает против мирных переговоров с Россией","Глава украинской разведки Буданов признал, что ситуация на фронте для украинских войск является сложной. Он также подчеркнул, что выступает против мирных переговоров с Россией",2024-06-24T04:47:55+00:00,РИА Новости,https://t.me/rian_ru/250543,
"Правительство России поддержало инициативу о конфискации денег, ценностей и иного имущества, полученных за организацию незаконной миграции, следует из отзыва, имеющегося в распоряжении РИА Новости.","Правительство России поддержало инициативу о конфискации денег, ценностей и иного имущества, полученных за организацию незаконной миграции, следует из отзыва, имеющегося в распоряжении РИА Новости.

Сейчас подобные меры в УК не предусмотрены. Организация незаконного въезда иностранных граждан, их незаконного пребывания наказывается лишением свободы на срок до пяти лет.",2024-06-24T04:28:31+00:00,РИА Новости,https://t.me/rian_ru/250542,
"Лидер Узбекистана Мирзиёев в телеграмме Путину ""решительно осудил теракт в Дагестане"", выразил готовность к продолжению активного взаимодействия соответствующих структур в борьбе с этими вызовами","Лидер Узбекистана Мирзиёев в телеграмме Путину ""решительно осудил теракт в Дагестане"", выразил готовность к продолжению активного взаимодействия соответствующих структур в борьбе с этими вызовами",2024-06-24T04:25:45+00:00,РИА Новости,https://t.me/rian_ru/250541,
"Уголовное дело возбудили в Абхазии по факту перестрелки на КПП ""Псоу"" по статьям об убийстве и незаконном хранении и перевозке оружия, сообщили РИА Новости в прокуратуре Гагрского района","Уголовное дело возбудили в Абхазии по факту перестрелки на КПП ""Псоу"" по статьям об убийстве и незаконном хранении и перевозке оружия, сообщили РИА Новости в прокуратуре Гагрского района",2024-06-24T04:17:31+00:00,РИА Новости,https://t.me/rian_ru/250540,
"Разрабатываемая в РФ вакцина от туберкулеза будет защищать от заражения, а в перспективе может изменить эпидемиологию заболевания, то есть туберкулез уже не будет ""естественным спутником"" человеческой популяции, заявил РИА Новости директор НИЦ эпидемиологии и микробиологии имени Гамалеи  Гинцбург","Разрабатываемая в РФ вакцина от туберкулеза будет защищать от заражения, а в перспективе может изменить эпидемиологию заболевания, то есть туберкулез уже не будет ""естественным спутником"" человеческой популяции, заявил РИА Новости директор НИЦ эпидемиологии и микробиологии имени Гамалеи  Гинцбург",2024-06-24T04:15:38+00:00,РИА Новости,https://t.me/rian_ru/250539,
"Средства ПВО уничтожили четыре украинских БПЛА над территорией Ростовской области, сообщили в Минобороны","Средства ПВО уничтожили четыре украинских БПЛА над территорией Ростовской области, сообщили в Минобороны",2024-06-24T04:09:59+00:00,РИА Новости,https://t.me/rian_ru/250537,
Теракты в Махачкале и Дербенте. Главное к этому часу:,"Теракты в Махачкале и Дербенте. Главное к этому часу:

▪️После терактов в Дагестане уничтожены шесть боевиков, сообщил источник РИА Новости. Позже эти данные подтвердил глава региона Меликов, однако НАК сообщает о пяти нейтрализованных бандитах – двух в Дербенте и трех в Махачкале;

▪️Жертвами терактов стали более 15 сотрудников полиции и несколько гражданских;

▪️На месте боестолкновений работают взрывотехники органов безопасности, изъято стрелковое оружие и боеприпасы, заявил НАК;

▪️В регионе продолжаются оперативно-розыскные мероприятия, ищут пособников бандитов. Меликов заявил, что они будут проводиться до выявления всех участников ""спящих ячеек"" террористов, власти контролируют ситуацию. Местных жителей просят поддерживать действия силовиков;

▪️Из-за терактов в Дагестане объявлен трехдневный траур – 24-26 июня;

▪️Меликов считает, что террористов готовили ""в том числе из-за рубежа"";

▪️Семьям всех погибших и пострадавшим окажут материальную помощь.",2024-06-24T03:47:42+00:00,РИА Новости,https://t.me/rian_ru/250536,
